ticker_A,ticker_B,entry_date,exit_date,direction,return_before_cost,return_after_cost,transaction_cost,converged,days_open,window_id,formation_start,trading_start
GOOGL,GOOG,2020-07-30,2020-07-31,short_A_long_B,0.0011121961913204137,-0.008887803808679587,0.01,False,1,49,2019-02-01,2020-02-03
NWSA,NWS,2020-03-17,2020-04-16,short_A_long_B,0.03583196618414897,0.025831966184148965,0.01,True,30,49,2019-02-01,2020-02-03
NWSA,NWS,2020-05-29,2020-07-31,short_A_long_B,0.002415694978515903,-0.007584305021484097,0.01,False,63,49,2019-02-01,2020-02-03
LNT,CMS,2020-03-09,2020-05-08,long_A_short_B,0.04762188342065077,0.037621883420650766,0.01,True,60,49,2019-02-01,2020-02-03
LNT,CMS,2020-05-19,2020-07-31,long_A_short_B,0.010433303385064763,0.00043330338506476253,0.01,False,73,49,2019-02-01,2020-02-03
AVB,CPT,2020-02-27,2020-03-10,long_A_short_B,0.08093215967260914,0.07093215967260914,0.01,True,12,49,2019-02-01,2020-02-03
AVB,CPT,2020-03-11,2020-03-19,short_A_long_B,0.06590395945121474,0.05590395945121474,0.01,True,8,49,2019-02-01,2020-02-03
AVB,CPT,2020-03-23,2020-07-31,long_A_short_B,-0.0845518137111545,-0.0945518137111545,0.01,False,130,49,2019-02-01,2020-02-03
AEE,DTE,2020-02-13,2020-07-31,short_A_long_B,-0.06345377826830845,-0.07345377826830844,0.01,False,169,49,2019-02-01,2020-02-03
NEE,SO,2020-02-07,2020-03-18,short_A_long_B,0.03957865625313084,0.029578656253130838,0.01,True,40,49,2019-02-01,2020-02-03
NEE,SO,2020-03-19,2020-07-31,short_A_long_B,-0.27727182054576627,-0.2872718205457663,0.01,False,134,49,2019-02-01,2020-02-03
EQR,ESS,2020-03-17,2020-04-16,short_A_long_B,0.06039576124839119,0.05039576124839119,0.01,True,30,49,2019-02-01,2020-02-03
EQR,ESS,2020-05-06,2020-07-31,long_A_short_B,-0.03545349956641697,-0.04545349956641697,0.01,False,86,49,2019-02-01,2020-02-03
AEE,ATO,2020-02-24,2020-04-28,short_A_long_B,0.041232290521170833,0.03123229052117083,0.01,True,64,49,2019-02-01,2020-02-03
AEE,ATO,2020-05-11,2020-07-31,short_A_long_B,-0.03851903226751774,-0.04851903226751774,0.01,False,81,49,2019-02-01,2020-02-03
CMS,XEL,2020-03-11,2020-03-17,long_A_short_B,0.04681328765921611,0.036813287659216105,0.01,True,6,49,2019-02-01,2020-02-03
CMS,XEL,2020-04-02,2020-07-31,long_A_short_B,-0.01303726833688823,-0.023037268336888232,0.01,False,120,49,2019-02-01,2020-02-03
AON,NDAQ,2020-02-07,2020-03-05,short_A_long_B,0.055999250876413775,0.04599925087641377,0.01,True,27,49,2019-02-01,2020-02-03
AON,NDAQ,2020-03-09,2020-03-12,long_A_short_B,0.1272644932061362,0.1172644932061362,0.01,True,3,49,2019-02-01,2020-02-03
AON,NDAQ,2020-03-17,2020-03-23,long_A_short_B,0.11783258488647452,0.10783258488647453,0.01,True,6,49,2019-02-01,2020-02-03
AON,NDAQ,2020-03-26,2020-07-31,long_A_short_B,-0.16098799833753796,-0.17098799833753797,0.01,False,127,49,2019-02-01,2020-02-03
LNT,ES,2020-02-21,2020-07-31,long_A_short_B,-0.027184913161899082,-0.037184913161899084,0.01,False,161,49,2019-02-01,2020-02-03
LNT,AEP,2020-04-02,2020-05-28,short_A_long_B,0.06892836243803235,0.05892836243803235,0.01,True,56,49,2019-02-01,2020-02-03
LNT,AEP,2020-07-27,2020-07-31,short_A_long_B,0.017725495856441453,0.007725495856441453,0.01,False,4,49,2019-02-01,2020-02-03
HBAN,TFC,2020-02-24,2020-02-28,long_A_short_B,0.05078988857642863,0.04078988857642863,0.01,True,4,49,2019-02-01,2020-02-03
HBAN,TFC,2020-03-16,2020-03-19,short_A_long_B,0.16745863625678514,0.15745863625678513,0.01,True,3,49,2019-02-01,2020-02-03
HBAN,TFC,2020-04-20,2020-06-19,long_A_short_B,0.11385975322232134,0.10385975322232134,0.01,True,60,49,2019-02-01,2020-02-03
HBAN,TFC,2020-06-29,2020-07-31,long_A_short_B,0.025498565630714287,0.015498565630714287,0.01,False,32,49,2019-02-01,2020-02-03
CMS,ES,2020-02-27,2020-03-17,long_A_short_B,0.05169467637879199,0.04169467637879199,0.01,True,19,49,2019-02-01,2020-02-03
CMS,ES,2020-03-18,2020-03-23,long_A_short_B,0.07845982518871342,0.06845982518871342,0.01,True,5,49,2019-02-01,2020-02-03
CMS,ES,2020-04-09,2020-07-31,long_A_short_B,0.030595155109844674,0.020595155109844672,0.01,False,113,49,2019-02-01,2020-02-03
AEP,CMS,2020-03-06,2020-07-31,long_A_short_B,-0.05524513201031367,-0.06524513201031366,0.01,False,147,49,2019-02-01,2020-02-03
MDLZ,WM,2020-03-20,2020-03-23,long_A_short_B,0.07410787628664817,0.06410787628664817,0.01,True,3,49,2019-02-01,2020-02-03
MDLZ,WM,2020-03-24,2020-06-05,short_A_long_B,0.09215039540918846,0.08215039540918846,0.01,True,73,49,2019-02-01,2020-02-03
MDLZ,WM,2020-06-16,2020-07-31,short_A_long_B,-0.02448744632915867,-0.03448744632915867,0.01,False,45,49,2019-02-01,2020-02-03
ETR,NEE,2020-02-21,2020-07-31,long_A_short_B,-0.20529112373822422,-0.21529112373822423,0.01,False,161,49,2019-02-01,2020-02-03
AON,AJG,2020-03-09,2020-03-19,long_A_short_B,0.11618182336351679,0.1061818233635168,0.01,True,10,49,2019-02-01,2020-02-03
AON,AJG,2020-03-26,2020-04-08,long_A_short_B,0.08160293699401122,0.07160293699401123,0.01,True,13,49,2019-02-01,2020-02-03
AON,AJG,2020-04-16,2020-04-29,short_A_long_B,0.07006092189205038,0.060060921892050374,0.01,True,13,49,2019-02-01,2020-02-03
AON,AJG,2020-05-01,2020-05-20,short_A_long_B,0.07431271044481402,0.06431271044481403,0.01,True,19,49,2019-02-01,2020-02-03
AON,AJG,2020-06-01,2020-07-31,long_A_short_B,-0.09467633725837765,-0.10467633725837765,0.01,False,60,49,2019-02-01,2020-02-03
AEE,AVB,2020-03-02,2020-07-31,short_A_long_B,-0.2170185793934284,-0.2270185793934284,0.01,False,151,49,2019-02-01,2020-02-03
CRH,ITW,2020-02-18,2020-06-16,long_A_short_B,0.059656455381023155,0.04965645538102315,0.01,True,119,49,2019-02-01,2020-02-03
CRH,ITW,2020-06-24,2020-07-20,long_A_short_B,0.08738175661237402,0.07738175661237402,0.01,True,26,49,2019-02-01,2020-02-03
CRH,ITW,2020-07-28,2020-07-31,long_A_short_B,-0.03147837343706417,-0.04147837343706417,0.01,False,3,49,2019-02-01,2020-02-03
GOOGL,GOOG,2020-03-16,2020-03-17,long_A_short_B,0.009282927462298751,-0.000717072537701249,0.01,True,1,50,2019-03-01,2020-03-02
GOOGL,GOOG,2020-05-29,2020-06-09,short_A_long_B,0.006116349240226748,-0.003883650759773252,0.01,True,11,50,2019-03-01,2020-03-02
GOOGL,GOOG,2020-07-02,2020-07-16,short_A_long_B,0.0057827068768629974,-0.004217293123137003,0.01,True,14,50,2019-03-01,2020-03-02
GOOGL,GOOG,2020-07-30,2020-08-14,short_A_long_B,0.006443180770348889,-0.0035568192296511116,0.01,True,15,50,2019-03-01,2020-03-02
NWSA,NWS,2020-03-17,2020-04-07,short_A_long_B,0.03164809561069881,0.02164809561069881,0.01,True,21,50,2019-03-01,2020-03-02
NWSA,NWS,2020-05-29,2020-08-31,short_A_long_B,-0.005085112843944861,-0.015085112843944861,0.01,False,94,50,2019-03-01,2020-03-02
CMS,XEL,2020-03-13,2020-03-17,long_A_short_B,0.0675238692288338,0.0575238692288338,0.01,True,4,50,2019-03-01,2020-03-02
CMS,XEL,2020-04-02,2020-08-31,long_A_short_B,-0.0785261768445682,-0.08852617684456819,0.01,False,151,50,2019-03-01,2020-03-02
AON,AJG,2020-03-09,2020-03-18,long_A_short_B,0.10190987072576008,0.09190987072576008,0.01,True,9,50,2019-03-01,2020-03-02
AON,AJG,2020-03-26,2020-04-08,long_A_short_B,0.08160293699401122,0.07160293699401123,0.01,True,13,50,2019-03-01,2020-03-02
AON,AJG,2020-04-14,2020-04-29,short_A_long_B,0.04131767433194067,0.031317674331940666,0.01,True,15,50,2019-03-01,2020-03-02
AON,AJG,2020-05-01,2020-05-21,short_A_long_B,0.08919792085374367,0.07919792085374368,0.01,True,20,50,2019-03-01,2020-03-02
AON,AJG,2020-06-02,2020-08-31,long_A_short_B,-0.07903980964294877,-0.08903980964294876,0.01,False,90,50,2019-03-01,2020-03-02
AEP,XEL,2020-03-06,2020-08-31,long_A_short_B,-0.1825319000786667,-0.19253190007866672,0.01,False,178,50,2019-03-01,2020-03-02
LNT,CMS,2020-03-09,2020-04-27,long_A_short_B,0.04288919421221471,0.03288919421221471,0.01,True,49,50,2019-03-01,2020-03-02
LNT,CMS,2020-06-16,2020-08-06,long_A_short_B,0.04509682910962609,0.03509682910962609,0.01,True,51,50,2019-03-01,2020-03-02
LNT,CMS,2020-08-21,2020-08-31,short_A_long_B,0.0003613836854934327,-0.009638616314506568,0.01,False,10,50,2019-03-01,2020-03-02
EQR,ESS,2020-03-18,2020-04-15,short_A_long_B,0.10572524945659412,0.09572524945659412,0.01,True,28,50,2019-03-01,2020-03-02
EQR,ESS,2020-05-05,2020-08-31,long_A_short_B,0.019683836724701087,0.009683836724701087,0.01,False,118,50,2019-03-01,2020-03-02
AEP,CMS,2020-03-12,2020-08-31,long_A_short_B,-0.07013850298898738,-0.08013850298898738,0.01,False,172,50,2019-03-01,2020-03-02
LNT,EVRG,2020-03-09,2020-05-19,short_A_long_B,0.04080455015477824,0.03080455015477824,0.01,True,71,50,2019-03-01,2020-03-02
LNT,EVRG,2020-07-29,2020-08-31,short_A_long_B,-0.17437056570105114,-0.18437056570105115,0.01,False,33,50,2019-03-01,2020-03-02
CMS,FE,2020-03-05,2020-04-20,short_A_long_B,0.07007400668826835,0.06007400668826835,0.01,True,46,50,2019-03-01,2020-03-02
CMS,FE,2020-06-11,2020-08-31,short_A_long_B,-0.33224455689447163,-0.34224455689447164,0.01,False,81,50,2019-03-01,2020-03-02
MDLZ,WM,2020-03-16,2020-03-24,long_A_short_B,0.11287575075079503,0.10287575075079504,0.01,True,8,50,2019-03-01,2020-03-02
MDLZ,WM,2020-03-25,2020-06-03,short_A_long_B,0.07544464662493211,0.06544464662493212,0.01,True,70,50,2019-03-01,2020-03-02
MDLZ,WM,2020-06-17,2020-08-31,short_A_long_B,-0.03614792434690184,-0.04614792434690184,0.01,False,75,50,2019-03-01,2020-03-02
LNT,FE,2020-03-06,2020-04-01,short_A_long_B,0.05383565810685309,0.04383565810685309,0.01,True,26,50,2019-03-01,2020-03-02
LNT,FE,2020-06-23,2020-08-31,short_A_long_B,-0.3914219760933074,-0.40142197609330743,0.01,False,69,50,2019-03-01,2020-03-02
ETR,SO,2020-03-17,2020-08-31,long_A_short_B,0.06961667501206836,0.05961667501206836,0.01,False,167,50,2019-03-01,2020-03-02
LNT,AEP,2020-04-03,2020-05-04,short_A_long_B,0.08551546022969325,0.07551546022969326,0.01,True,31,50,2019-03-01,2020-03-02
LNT,AEP,2020-07-27,2020-08-31,short_A_long_B,-0.07684694251251778,-0.08684694251251777,0.01,False,35,50,2019-03-01,2020-03-02
LNT,XEL,2020-03-09,2020-08-31,long_A_short_B,-0.020714681416911684,-0.030714681416911686,0.01,False,175,50,2019-03-01,2020-03-02
AWK,KO,2020-03-05,2020-08-31,short_A_long_B,-0.13414359036248935,-0.14414359036248936,0.01,False,179,50,2019-03-01,2020-03-02
DTE,KMI,2020-03-09,2020-08-31,short_A_long_B,-0.2920112971051011,-0.3020112971051011,0.01,False,175,50,2019-03-01,2020-03-02
AEE,ATO,2020-03-16,2020-07-17,long_A_short_B,0.11647673006088333,0.10647673006088333,0.01,True,123,50,2019-03-01,2020-03-02
EVRG,XEL,2020-03-06,2020-08-31,long_A_short_B,-0.22727529566840765,-0.23727529566840766,0.01,False,178,50,2019-03-01,2020-03-02
HBAN,RF,2020-03-05,2020-03-09,long_A_short_B,0.044061006841527806,0.034061006841527804,0.01,True,4,50,2019-03-01,2020-03-02
HBAN,RF,2020-03-16,2020-03-24,short_A_long_B,0.16763899677477545,0.15763899677477544,0.01,True,8,50,2019-03-01,2020-03-02
HBAN,RF,2020-04-09,2020-08-31,long_A_short_B,-0.005583308704482315,-0.015583308704482315,0.01,False,144,50,2019-03-01,2020-03-02
GOOGL,GOOG,2020-05-18,2020-06-19,short_A_long_B,0.006037352748796687,-0.003962647251203313,0.01,True,32,51,2019-04-01,2020-04-01
GOOGL,GOOG,2020-06-26,2020-08-20,short_A_long_B,0.006290120705080948,-0.003709879294919052,0.01,True,55,51,2019-04-01,2020-04-01
GOOGL,GOOG,2020-09-02,2020-09-21,long_A_short_B,0.004656944690422327,-0.005343055309577674,0.01,True,19,51,2019-04-01,2020-04-01
CMS,XEL,2020-04-20,2020-09-30,long_A_short_B,-0.03413442491057683,-0.044134424910576835,0.01,False,163,51,2019-04-01,2020-04-01
AVB,UDR,2020-04-09,2020-04-14,long_A_short_B,0.04083013601831431,0.03083013601831431,0.01,True,5,51,2019-04-01,2020-04-01
AVB,UDR,2020-04-16,2020-05-11,short_A_long_B,0.05626357633663093,0.046263576336630925,0.01,True,25,51,2019-04-01,2020-04-01
AVB,UDR,2020-08-14,2020-09-30,short_A_long_B,-0.05493014779762595,-0.06493014779762595,0.01,False,47,51,2019-04-01,2020-04-01
NWSA,NWS,2020-04-07,2020-09-14,long_A_short_B,0.05286356304457751,0.04286356304457751,0.01,True,160,51,2019-04-01,2020-04-01
LNT,CMS,2020-04-08,2020-09-30,short_A_long_B,0.00402165503080143,-0.00597834496919857,0.01,False,175,51,2019-04-01,2020-04-01
C,KEY,2020-04-08,2020-04-14,long_A_short_B,0.0429784363676311,0.0329784363676311,0.01,True,6,51,2019-04-01,2020-04-01
C,KEY,2020-05-04,2020-06-05,short_A_long_B,0.07780701733946627,0.06780701733946627,0.01,True,32,51,2019-04-01,2020-04-01
C,KEY,2020-06-11,2020-06-26,long_A_short_B,0.09860775499077656,0.08860775499077657,0.01,True,15,51,2019-04-01,2020-04-01
C,KEY,2020-07-01,2020-09-01,short_A_long_B,0.060432780178405476,0.050432780178405474,0.01,True,62,51,2019-04-01,2020-04-01
C,KEY,2020-09-14,2020-09-30,long_A_short_B,-0.03597651964199344,-0.045976519641993445,0.01,False,16,51,2019-04-01,2020-04-01
LNT,AEP,2020-05-04,2020-07-27,long_A_short_B,0.10154081465561782,0.09154081465561782,0.01,True,84,51,2019-04-01,2020-04-01
LNT,AEP,2020-07-28,2020-09-30,short_A_long_B,0.002368153783399829,-0.007631846216600171,0.01,False,64,51,2019-04-01,2020-04-01
CFG,FITB,2020-04-02,2020-06-30,long_A_short_B,0.10469273800628498,0.09469273800628498,0.01,True,89,51,2019-04-01,2020-04-01
CFG,FITB,2020-07-15,2020-07-27,short_A_long_B,0.03622394183005684,0.026223941830056836,0.01,True,12,51,2019-04-01,2020-04-01
CFG,FITB,2020-09-15,2020-09-30,long_A_short_B,-0.027680047368197624,-0.037680047368197626,0.01,False,15,51,2019-04-01,2020-04-01
HBAN,RF,2020-04-03,2020-09-30,long_A_short_B,-0.08268459126197092,-0.09268459126197091,0.01,False,180,51,2019-04-01,2020-04-01
LNT,EVRG,2020-04-06,2020-08-04,long_A_short_B,0.17592266338916795,0.16592266338916795,0.01,True,120,51,2019-04-01,2020-04-01
LNT,EVRG,2020-08-05,2020-09-30,short_A_long_B,-0.018336745865660364,-0.028336745865660366,0.01,False,56,51,2019-04-01,2020-04-01
AEP,EVRG,2020-04-06,2020-05-01,long_A_short_B,0.06949102538818863,0.05949102538818863,0.01,True,25,51,2019-04-01,2020-04-01
AEP,EVRG,2020-05-18,2020-08-04,long_A_short_B,0.12246990716334738,0.11246990716334739,0.01,True,78,51,2019-04-01,2020-04-01
AEP,EVRG,2020-08-05,2020-09-30,short_A_long_B,-0.012833766802351265,-0.022833766802351267,0.01,False,56,51,2019-04-01,2020-04-01
AWK,WEC,2020-06-15,2020-09-30,short_A_long_B,-0.04686770564210163,-0.05686770564210163,0.01,False,107,51,2019-04-01,2020-04-01
AEP,CMS,2020-04-21,2020-07-27,short_A_long_B,0.06790024369131809,0.05790024369131808,0.01,True,97,51,2019-04-01,2020-04-01
MDLZ,WM,2020-04-09,2020-04-15,long_A_short_B,0.05842347466302089,0.04842347466302089,0.01,True,6,51,2019-04-01,2020-04-01
MDLZ,WM,2020-04-23,2020-09-30,long_A_short_B,-0.03671766252271991,-0.04671766252271991,0.01,False,160,51,2019-04-01,2020-04-01
FRT,REG,2020-04-03,2020-04-09,short_A_long_B,0.06042217370273195,0.05042217370273195,0.01,True,6,51,2019-04-01,2020-04-01
FRT,REG,2020-04-15,2020-04-16,long_A_short_B,0.036963955113642255,0.026963955113642253,0.01,True,1,51,2019-04-01,2020-04-01
FRT,REG,2020-04-29,2020-08-24,long_A_short_B,0.03448056864973226,0.024480568649732255,0.01,True,117,51,2019-04-01,2020-04-01
ATO,ED,2020-04-28,2020-09-17,short_A_long_B,0.05102978085503074,0.041029780855030736,0.01,True,142,51,2019-04-01,2020-04-01
CPT,UDR,2020-04-08,2020-04-15,long_A_short_B,0.03827139487905107,0.028271394879051066,0.01,True,7,51,2019-04-01,2020-04-01
CPT,UDR,2020-05-13,2020-09-30,short_A_long_B,-0.14438029436218258,-0.1543802943621826,0.01,False,140,51,2019-04-01,2020-04-01
LNT,XEL,2020-04-08,2020-04-24,short_A_long_B,0.05258449420903066,0.04258449420903066,0.01,True,16,51,2019-04-01,2020-04-01
AVB,CPT,2020-04-14,2020-05-07,short_A_long_B,0.04232737697776423,0.03232737697776423,0.01,True,23,51,2019-04-01,2020-04-01
AVB,CPT,2020-05-18,2020-09-30,long_A_short_B,-0.03457009478471118,-0.04457009478471118,0.01,False,135,51,2019-04-01,2020-04-01
RSG,WM,2020-04-24,2020-05-14,long_A_short_B,0.06431727278330945,0.05431727278330945,0.01,True,20,51,2019-04-01,2020-04-01
RSG,WM,2020-06-15,2020-09-02,long_A_short_B,0.07318164818465811,0.06318164818465812,0.01,True,79,51,2019-04-01,2020-04-01
GOOGL,GOOG,2020-05-21,2020-06-09,short_A_long_B,0.005814891715822723,-0.004185108284177277,0.01,True,19,52,2019-05-01,2020-05-01
GOOGL,GOOG,2020-06-16,2020-06-19,short_A_long_B,0.007467238308184854,-0.0025327616918151465,0.01,True,3,52,2019-05-01,2020-05-01
GOOGL,GOOG,2020-06-30,2020-08-20,short_A_long_B,0.007381743815986219,-0.002618256184013781,0.01,True,51,52,2019-05-01,2020-05-01
GOOGL,GOOG,2020-09-02,2020-09-21,long_A_short_B,0.004656944690422327,-0.005343055309577674,0.01,True,19,52,2019-05-01,2020-05-01
GOOGL,GOOG,2020-10-29,2020-10-30,long_A_short_B,0.0037351884711989136,-0.006264811528801087,0.01,False,1,52,2019-05-01,2020-05-01
FRT,REG,2020-05-19,2020-06-05,long_A_short_B,0.06564073001328796,0.05564073001328796,0.01,True,17,52,2019-05-01,2020-05-01
FRT,REG,2020-06-15,2020-08-20,long_A_short_B,0.034615499898648094,0.024615499898648092,0.01,True,66,52,2019-05-01,2020-05-01
FRT,REG,2020-09-17,2020-10-28,short_A_long_B,0.03388013625459141,0.023880136254591407,0.01,True,41,52,2019-05-01,2020-05-01
NWSA,NWS,2020-05-29,2020-10-30,short_A_long_B,-0.00986038962661473,-0.01986038962661473,0.01,False,154,52,2019-05-01,2020-05-01
LNT,CMS,2020-07-01,2020-08-03,long_A_short_B,0.05499210947622846,0.044992109476228455,0.01,True,33,52,2019-05-01,2020-05-01
LNT,CMS,2020-08-13,2020-09-18,short_A_long_B,0.05787289720500077,0.04787289720500077,0.01,True,36,52,2019-05-01,2020-05-01
EQR,ESS,2020-05-18,2020-09-01,long_A_short_B,0.0455475505008297,0.0355475505008297,0.01,True,106,52,2019-05-01,2020-05-01
EQR,ESS,2020-10-28,2020-10-30,long_A_short_B,-0.08205351666466876,-0.09205351666466875,0.01,False,2,52,2019-05-01,2020-05-01
EQR,UDR,2020-05-18,2020-10-30,long_A_short_B,-0.07008144913622738,-0.08008144913622738,0.01,False,165,52,2019-05-01,2020-05-01
AVB,UDR,2020-05-11,2020-08-17,long_A_short_B,0.06162294393063328,0.051622943930633276,0.01,True,98,52,2019-05-01,2020-05-01
AVB,UDR,2020-09-02,2020-09-15,short_A_long_B,0.04360229372344271,0.03360229372344271,0.01,True,13,52,2019-05-01,2020-05-01
AVB,UDR,2020-09-23,2020-10-30,short_A_long_B,0.03022020791201996,0.020220207912019957,0.01,False,37,52,2019-05-01,2020-05-01
LNT,EVRG,2020-05-19,2020-08-03,long_A_short_B,0.0778542520415646,0.0678542520415646,0.01,True,76,52,2019-05-01,2020-05-01
LNT,EVRG,2020-08-04,2020-10-30,short_A_long_B,-0.0285302871448323,-0.0385302871448323,0.01,False,87,52,2019-05-01,2020-05-01
RF,TFC,2020-05-29,2020-07-17,short_A_long_B,0.06284668360481593,0.05284668360481593,0.01,True,49,52,2019-05-01,2020-05-01
RF,TFC,2020-09-04,2020-10-30,short_A_long_B,-0.05153167714276874,-0.06153167714276874,0.01,False,56,52,2019-05-01,2020-05-01
ATO,PEP,2020-05-08,2020-05-28,long_A_short_B,0.06532589437874892,0.055325894378748915,0.01,True,20,52,2019-05-01,2020-05-01
ATO,PEP,2020-08-26,2020-10-30,long_A_short_B,-0.04635068849628854,-0.05635068849628854,0.01,False,65,52,2019-05-01,2020-05-01
CPT,UDR,2020-05-18,2020-06-05,short_A_long_B,0.05658637040755776,0.04658637040755776,0.01,True,18,52,2019-05-01,2020-05-01
CPT,UDR,2020-06-11,2020-10-30,short_A_long_B,-0.16733081307464726,-0.17733081307464726,0.01,False,141,52,2019-05-01,2020-05-01
AWK,XEL,2020-05-13,2020-10-30,short_A_long_B,-0.07478504723914203,-0.08478504723914203,0.01,False,170,52,2019-05-01,2020-05-01
AON,MRSH,2020-06-11,2020-10-15,long_A_short_B,0.07424450784539705,0.06424450784539705,0.01,True,126,52,2019-05-01,2020-05-01
AON,AJG,2020-05-07,2020-10-30,long_A_short_B,-0.22528787793415184,-0.23528787793415185,0.01,False,176,52,2019-05-01,2020-05-01
CFG,FITB,2020-06-30,2020-09-25,short_A_long_B,0.07838780397399847,0.06838780397399848,0.01,True,87,52,2019-05-01,2020-05-01
CFG,FITB,2020-10-16,2020-10-30,long_A_short_B,0.04004953326027971,0.03004953326027971,0.01,False,14,52,2019-05-01,2020-05-01
AMT,CCI,2020-06-22,2020-09-22,short_A_long_B,0.05473683939052654,0.044736839390526535,0.01,True,92,52,2019-05-01,2020-05-01
AMT,CCI,2020-10-15,2020-10-22,long_A_short_B,0.054729581476325784,0.04472958147632578,0.01,True,7,52,2019-05-01,2020-05-01
HBAN,USB,2020-06-04,2020-06-29,short_A_long_B,0.057924314642760266,0.047924314642760264,0.01,True,25,52,2019-05-01,2020-05-01
HBAN,USB,2020-07-23,2020-10-30,short_A_long_B,-0.02092190789791104,-0.030921907897911043,0.01,False,99,52,2019-05-01,2020-05-01
COF,CFG,2020-06-04,2020-10-16,long_A_short_B,0.07855044067446892,0.06855044067446893,0.01,True,134,52,2019-05-01,2020-05-01
COF,CFG,2020-10-21,2020-10-30,long_A_short_B,-0.011584419650114919,-0.02158441965011492,0.01,False,9,52,2019-05-01,2020-05-01
MA,V,2020-07-30,2020-10-30,short_A_long_B,0.0025779732692517987,-0.0074220267307482015,0.01,False,92,52,2019-05-01,2020-05-01
GOOGL,GOOG,2020-06-09,2020-06-16,long_A_short_B,0.005366139186639529,-0.004633860813360471,0.01,True,7,53,2019-06-03,2020-06-01
GOOGL,GOOG,2020-06-19,2020-06-30,long_A_short_B,0.0080230639087987,-0.0019769360912013003,0.01,True,11,53,2019-06-03,2020-06-01
GOOGL,GOOG,2020-07-22,2020-07-28,long_A_short_B,0.004340317759834567,-0.005659682240165434,0.01,True,6,53,2019-06-03,2020-06-01
GOOGL,GOOG,2020-08-20,2020-11-30,long_A_short_B,-0.00013821433343319534,-0.010138214333433196,0.01,False,102,53,2019-06-03,2020-06-01
CPT,UDR,2020-06-05,2020-06-18,long_A_short_B,0.05650419908347182,0.046504199083471816,0.01,True,13,53,2019-06-03,2020-06-01
CPT,UDR,2020-07-29,2020-08-10,short_A_long_B,0.046825020274835816,0.036825020274835814,0.01,True,12,53,2019-06-03,2020-06-01
CPT,UDR,2020-08-28,2020-11-30,short_A_long_B,0.012567335673568936,0.0025673356735689355,0.01,False,94,53,2019-06-03,2020-06-01
FRT,REG,2020-06-05,2020-06-23,short_A_long_B,0.04828979167975955,0.03828979167975955,0.01,True,18,53,2019-06-03,2020-06-01
FRT,REG,2020-08-21,2020-11-30,short_A_long_B,0.026372258335193077,0.016372258335193075,0.01,False,101,53,2019-06-03,2020-06-01
LNT,CMS,2020-08-10,2020-09-18,short_A_long_B,0.048177914925179754,0.03817791492517975,0.01,True,39,53,2019-06-03,2020-06-01
LNT,CMS,2020-10-27,2020-11-30,short_A_long_B,0.016360579183639645,0.006360579183639645,0.01,False,34,53,2019-06-03,2020-06-01
BAC,JPM,2020-07-17,2020-07-28,long_A_short_B,0.05765318304224931,0.04765318304224931,0.01,True,11,53,2019-06-03,2020-06-01
BAC,JPM,2020-08-10,2020-10-01,short_A_long_B,0.049833395998062135,0.039833395998062134,0.01,True,52,53,2019-06-03,2020-06-01
BAC,JPM,2020-10-14,2020-11-30,long_A_short_B,0.015997523584242668,0.0059975235842426675,0.01,False,47,53,2019-06-03,2020-06-01
EQR,ESS,2020-08-25,2020-10-29,short_A_long_B,0.09621640468282522,0.08621640468282522,0.01,True,65,53,2019-06-03,2020-06-01
EQR,ESS,2020-10-30,2020-11-30,long_A_short_B,0.031046501128319415,0.021046501128319413,0.01,False,31,53,2019-06-03,2020-06-01
AWK,XEL,2020-06-30,2020-11-30,short_A_long_B,-0.11611364451078665,-0.12611364451078666,0.01,False,153,53,2019-06-03,2020-06-01
CSX,NSC,2020-07-29,2020-11-30,long_A_short_B,0.019398925806500378,0.009398925806500378,0.01,False,124,53,2019-06-03,2020-06-01
HBAN,USB,2020-06-04,2020-06-26,short_A_long_B,0.04678305349312062,0.03678305349312062,0.01,True,22,53,2019-06-03,2020-06-01
HBAN,USB,2020-07-23,2020-10-19,short_A_long_B,0.07591779951278499,0.065917799512785,0.01,True,88,53,2019-06-03,2020-06-01
HBAN,USB,2020-10-28,2020-11-30,short_A_long_B,-0.07044600543961055,-0.08044600543961054,0.01,False,33,53,2019-06-03,2020-06-01
AON,AJG,2020-06-08,2020-11-30,long_A_short_B,-0.09784360185542651,-0.1078436018554265,0.01,False,175,53,2019-06-03,2020-06-01
AEP,ATO,2020-08-17,2020-09-11,long_A_short_B,0.0740863699126082,0.0640863699126082,0.01,True,25,53,2019-06-03,2020-06-01
AEP,ATO,2020-10-02,2020-11-30,short_A_long_B,0.0016043893884858385,-0.008395610611514162,0.01,False,59,53,2019-06-03,2020-06-01
FIS,V,2020-07-31,2020-08-19,short_A_long_B,0.08250482821495397,0.07250482821495398,0.01,True,19,53,2019-06-03,2020-06-01
FIS,V,2020-11-05,2020-11-30,long_A_short_B,0.053402362864862774,0.04340236286486277,0.01,False,25,53,2019-06-03,2020-06-01
AVB,UDR,2020-08-19,2020-11-30,short_A_long_B,0.030615339179036694,0.02061533917903669,0.01,False,103,53,2019-06-03,2020-06-01
ESS,UDR,2020-07-15,2020-10-29,long_A_short_B,0.06723734581005225,0.05723734581005225,0.01,True,106,53,2019-06-03,2020-06-01
AON,MRSH,2020-08-03,2020-10-15,long_A_short_B,0.07126431954215107,0.061264319542151065,0.01,True,73,53,2019-06-03,2020-06-01
