ticker_A,ticker_B,entry_date,exit_date,direction,return_before_cost,return_after_cost,transaction_cost,converged,days_open,window_id,formation_start,trading_start,beta
MET,TRV,2022-03-01,2022-08-01,short_B_long_A,0.017797157185962684,0.0077971571859626835,0.01,True,153,74,2021-03-01,2022-03-01,1.7054347855256828
MET,TRV,2022-08-15,2022-08-31,short_B_long_A,-0.008868659169408856,-0.018868659169408858,0.01,False,16,74,2021-03-01,2022-03-01,1.7054347855256828
AFL,FE,2022-03-01,2022-06-17,short_B_long_A,0.14522608921312305,0.13522608921312304,0.01,True,108,74,2021-03-01,2022-03-01,0.5315544326678003
AFL,FE,2022-07-28,2022-08-03,short_B_long_A,0.08058778105137078,0.07058778105137078,0.01,True,6,74,2021-03-01,2022-03-01,0.5315544326678003
PEG,O,2022-03-04,2022-06-15,long_B_short_A,0.06846909365424184,0.058469093654241834,0.01,True,103,74,2021-03-01,2022-03-01,0.9797517598489391
PEG,O,2022-07-12,2022-08-18,short_B_long_A,0.06685598909131105,0.056855989091311045,0.01,True,37,74,2021-03-01,2022-03-01,0.9797517598489391
BG,KEY,2022-03-01,2022-08-31,long_B_short_A,-0.20258222713601307,-0.21258222713601307,0.01,False,183,74,2021-03-01,2022-03-01,0.22652543834418534
AMCR,WMT,2022-03-07,2022-05-04,short_B_long_A,0.084950255422853,0.07495025542285301,0.01,True,58,74,2021-03-01,2022-03-01,0.7300643742603505
AMCR,WMT,2022-05-17,2022-08-31,long_B_short_A,0.07972091812477744,0.06972091812477745,0.01,False,106,74,2021-03-01,2022-03-01,0.7300643742603505
CMS,D,2022-03-07,2022-04-22,short_B_long_A,0.05029452720229,0.04029452720229,0.01,True,46,74,2021-03-01,2022-03-01,0.8768965760575415
CSX,VMC,2022-03-02,2022-08-31,long_B_short_A,0.37307840563885414,0.36307840563885413,0.01,False,182,74,2021-03-01,2022-03-01,5.4457767279488305
CMS,DTE,2022-04-13,2022-05-18,short_B_long_A,-0.0003090528017567068,-0.010309052801756707,0.01,True,35,75,2021-04-01,2022-04-01,1.7413784070284903
CMS,DTE,2022-08-09,2022-09-30,short_B_long_A,-0.07971691368528051,-0.08971691368528051,0.01,False,52,75,2021-04-01,2022-04-01,1.7413784070284903
CMS,D,2022-06-03,2022-08-05,long_B_short_A,0.04168562674335694,0.03168562674335694,0.01,True,63,75,2021-04-01,2022-04-01,1.0024135811398753
AEE,SO,2022-05-02,2022-09-30,short_B_long_A,-0.05165134543053218,-0.06165134543053218,0.01,False,151,75,2021-04-01,2022-04-01,0.8816525047968156
AEP,DTE,2022-04-08,2022-05-02,short_B_long_A,0.009904510028607524,-9.548997139247582e-05,0.01,True,24,75,2021-04-01,2022-04-01,1.0979629540299418
AEP,DTE,2022-05-18,2022-06-29,long_B_short_A,0.03931167835340803,0.029311678353408026,0.01,True,42,75,2021-04-01,2022-04-01,1.0979629540299418
AEP,DTE,2022-09-22,2022-09-30,long_B_short_A,0.046934172158846627,0.036934172158846625,0.01,False,8,75,2021-04-01,2022-04-01,1.0979629540299418
AEE,PEG,2022-05-24,2022-09-30,long_B_short_A,-0.051079743586103704,-0.061079743586103706,0.01,False,129,75,2021-04-01,2022-04-01,0.8042935545146462
PEG,SO,2022-04-05,2022-09-30,short_B_long_A,-0.12051244420681281,-0.13051244420681282,0.01,False,178,75,2021-04-01,2022-04-01,0.9859854627834828
AME,ITW,2022-04-01,2022-05-04,long_B_short_A,0.10404000623433747,0.09404000623433748,0.01,True,33,75,2021-04-01,2022-04-01,1.6761460531096262
AME,ITW,2022-05-17,2022-06-29,short_B_long_A,-0.0031887011280248984,-0.013188701128024899,0.01,True,43,75,2021-04-01,2022-04-01,1.6761460531096262
AMCR,PPL,2022-04-06,2022-04-29,short_B_long_A,0.14098860923177237,0.13098860923177236,0.01,True,23,75,2021-04-01,2022-04-01,0.33502664786572117
AMCR,PPL,2022-05-04,2022-08-12,long_B_short_A,0.06258568650607808,0.05258568650607808,0.01,True,100,75,2021-04-01,2022-04-01,0.33502664786572117
AMCR,PPL,2022-08-19,2022-09-29,short_B_long_A,0.32175829378199894,0.31175829378199893,0.01,True,41,75,2021-04-01,2022-04-01,0.33502664786572117
ETR,PEG,2022-06-16,2022-09-30,long_B_short_A,0.0003981003476559372,-0.009601899652344063,0.01,False,106,75,2021-04-01,2022-04-01,0.9570779723934493
FAST,LIN,2022-05-17,2022-07-05,short_B_long_A,-0.05085436345188343,-0.060854363451883435,0.01,True,49,75,2021-04-01,2022-04-01,9.031625092544534
TROW,XYL,2022-04-01,2022-04-28,long_B_short_A,0.07242377000746564,0.062423770007465636,0.01,True,27,75,2021-04-01,2022-04-01,0.6838197580591323
TROW,XYL,2022-05-09,2022-09-30,short_B_long_A,-0.1751093769887228,-0.18510937698872282,0.01,False,144,75,2021-04-01,2022-04-01,0.6838197580591323
BDX,D,2022-04-01,2022-06-17,short_B_long_A,0.4649161959418896,0.4549161959418896,0.01,True,77,75,2021-04-01,2022-04-01,0.2526021462898679
BDX,D,2022-07-01,2022-09-29,short_B_long_A,0.36859824392797347,0.35859824392797346,0.01,True,90,75,2021-04-01,2022-04-01,0.2526021462898679
FE,HSY,2022-04-28,2022-09-30,short_B_long_A,-0.1527221923924518,-0.1627221923924518,0.01,False,155,75,2021-04-01,2022-04-01,5.434456263732533
MRSH,RSG,2022-04-21,2022-04-26,long_B_short_A,0.046762682208356846,0.036762682208356844,0.01,True,5,75,2021-04-01,2022-04-01,0.787897724786578
MRSH,RSG,2022-04-29,2022-09-30,short_B_long_A,-0.0991918130940024,-0.1091918130940024,0.01,False,154,75,2021-04-01,2022-04-01,0.787897724786578
ACGL,EG,2022-05-23,2022-06-15,long_B_short_A,0.24724945674315835,0.23724945674315834,0.01,True,23,75,2021-04-01,2022-04-01,4.753183649192407
ACGL,EG,2022-07-28,2022-09-08,long_B_short_A,-0.2368866297435182,-0.24688662974351822,0.01,True,42,75,2021-04-01,2022-04-01,4.753183649192407
ACGL,EG,2022-09-20,2022-09-30,long_B_short_A,0.05788410763551176,0.047884107635511756,0.01,False,10,75,2021-04-01,2022-04-01,4.753183649192407
CNP,FE,2022-05-04,2022-09-30,long_B_short_A,-0.010839263729336551,-0.020839263729336553,0.01,False,149,75,2021-04-01,2022-04-01,1.3779161034541947
BDX,KDP,2022-07-28,2022-09-30,short_B_long_A,0.41386019104678856,0.40386019104678855,0.01,False,64,75,2021-04-01,2022-04-01,0.12971243652518005
AEE,ETR,2022-06-06,2022-06-23,short_B_long_A,0.10751652459190644,0.09751652459190645,0.01,True,17,75,2021-04-01,2022-04-01,0.6842476109790698
AEE,ETR,2022-08-04,2022-08-18,short_B_long_A,0.02414834077440567,0.014148340774405669,0.01,True,14,75,2021-04-01,2022-04-01,0.6842476109790698
DAL,UAL,2022-04-14,2022-04-22,long_B_short_A,0.09399702501103568,0.08399702501103569,0.01,True,8,75,2021-04-01,2022-04-01,1.4734984826530573
DAL,UAL,2022-06-14,2022-09-30,short_B_long_A,-0.02397209298784911,-0.03397209298784911,0.01,False,108,75,2021-04-01,2022-04-01,1.4734984826530573
GPC,NTRS,2022-04-14,2022-09-30,long_B_short_A,-0.3426925683751891,-0.3526925683751891,0.01,False,169,75,2021-04-01,2022-04-01,0.8108473669343469
AEP,DTE,2022-05-05,2022-10-31,long_B_short_A,0.007809028216310049,-0.0021909717836899514,0.01,False,179,76,2021-05-03,2022-05-02,1.2045667143540146
AEE,PEG,2022-05-24,2022-10-31,long_B_short_A,-0.05951994542981108,-0.06951994542981108,0.01,False,160,76,2021-05-03,2022-05-02,0.8205171216328631
PEG,SO,2022-05-03,2022-10-31,short_B_long_A,-0.08671602866030621,-0.09671602866030621,0.01,False,181,76,2021-05-03,2022-05-02,1.0812227600599598
ETR,SO,2022-05-12,2022-10-31,short_B_long_A,0.010433635187038742,0.00043363518703874206,0.01,False,172,76,2021-05-03,2022-05-02,1.245625220535592
AEE,SO,2022-05-06,2022-10-31,short_B_long_A,0.004973302874206387,-0.0050266971257936135,0.01,False,178,76,2021-05-03,2022-05-02,0.9413197305299171
ITW,PH,2022-05-12,2022-06-08,long_B_short_A,0.09352941738846617,0.08352941738846617,0.01,True,27,76,2021-05-03,2022-05-02,1.1342777501287347
ITW,PH,2022-08-12,2022-08-31,short_B_long_A,0.015551615266186702,0.005551615266186702,0.01,True,19,76,2021-05-03,2022-05-02,1.1342777501287347
ITW,PH,2022-09-23,2022-10-24,long_B_short_A,0.0453962318037269,0.0353962318037269,0.01,True,31,76,2021-05-03,2022-05-02,1.1342777501287347
MRSH,RSG,2022-05-06,2022-10-31,short_B_long_A,0.020964965231653226,0.010964965231653226,0.01,False,178,76,2021-05-03,2022-05-02,0.7891104552922279
DUK,JNJ,2022-06-16,2022-07-19,short_B_long_A,0.05299135416768984,0.04299135416768984,0.01,True,33,76,2021-05-03,2022-05-02,1.2992701208249586
DUK,JNJ,2022-08-08,2022-09-27,long_B_short_A,0.09254499247092991,0.08254499247092992,0.01,True,50,76,2021-05-03,2022-05-02,1.2992701208249586
DUK,JNJ,2022-09-29,2022-10-31,short_B_long_A,-0.06434882565780578,-0.07434882565780578,0.01,False,32,76,2021-05-03,2022-05-02,1.2992701208249586
CMS,DTE,2022-08-11,2022-10-31,short_B_long_A,-0.08968244573437303,-0.09968244573437303,0.01,False,81,76,2021-05-03,2022-05-02,1.9260520528542835
AEE,ETR,2022-06-06,2022-06-23,short_B_long_A,0.09928787793639174,0.08928787793639174,0.01,True,17,76,2021-05-03,2022-05-02,0.7159477435270316
AEE,ETR,2022-10-05,2022-10-31,short_B_long_A,-0.028707123317551278,-0.03870712331755128,0.01,False,26,76,2021-05-03,2022-05-02,0.7159477435270316
ED,FE,2022-05-05,2022-10-31,long_B_short_A,-0.08932400614223224,-0.09932400614223223,0.01,False,179,76,2021-05-03,2022-05-02,0.40064909985948605
AEE,JNJ,2022-06-16,2022-07-28,short_B_long_A,0.10452236693243844,0.09452236693243844,0.01,True,42,76,2021-05-03,2022-05-02,1.3338508230057362
AEE,JNJ,2022-08-09,2022-09-29,long_B_short_A,0.12233658805792136,0.11233658805792136,0.01,True,51,76,2021-05-03,2022-05-02,1.3338508230057362
AEE,JNJ,2022-10-12,2022-10-31,short_B_long_A,0.03582296804811112,0.02582296804811112,0.01,False,19,76,2021-05-03,2022-05-02,1.3338508230057362
AEE,DUK,2022-07-11,2022-08-09,short_B_long_A,0.04632206307674824,0.03632206307674824,0.01,True,29,76,2021-05-03,2022-05-02,1.0267296978473077
AEE,DUK,2022-09-30,2022-10-31,long_B_short_A,-0.010643647419541546,-0.02064364741954155,0.01,False,31,76,2021-05-03,2022-05-02,1.0267296978473077
LNT,JNJ,2022-05-02,2022-05-31,short_B_long_A,0.09825481110453224,0.08825481110453225,0.01,True,29,76,2021-05-03,2022-05-02,2.314367282291034
LNT,JNJ,2022-06-14,2022-08-01,short_B_long_A,0.08847421988650941,0.07847421988650942,0.01,True,48,76,2021-05-03,2022-05-02,2.314367282291034
LNT,JNJ,2022-08-09,2022-09-27,long_B_short_A,0.16319050585920586,0.15319050585920585,0.01,True,49,76,2021-05-03,2022-05-02,2.314367282291034
LNT,JNJ,2022-09-29,2022-10-31,short_B_long_A,-0.060133742054146413,-0.07013374205414641,0.01,False,32,76,2021-05-03,2022-05-02,2.314367282291034
CMS,ETR,2022-10-05,2022-10-31,short_B_long_A,-0.051505244973355374,-0.061505244973355376,0.01,False,26,76,2021-05-03,2022-05-02,0.8107103539197853
BRK-B,FE,2022-05-18,2022-10-21,short_B_long_A,1.0781111480661785,1.0681111480661785,0.01,True,156,76,2021-05-03,2022-05-02,0.1123971502577007
CPRT,MCO,2022-05-10,2022-10-31,long_B_short_A,-0.46974069695202403,-0.47974069695202404,0.01,False,174,76,2021-05-03,2022-05-02,8.093293244874852
BDX,KDP,2022-07-28,2022-10-31,short_B_long_A,-0.1440696246506152,-0.15406962465061522,0.01,False,95,76,2021-05-03,2022-05-02,0.1252760688705064
AMCR,PPL,2022-05-04,2022-08-12,long_B_short_A,0.06271233365810586,0.052712333658105855,0.01,True,100,76,2021-05-03,2022-05-02,0.3437211186370284
AMCR,PPL,2022-10-06,2022-10-31,long_B_short_A,0.02543805888269841,0.01543805888269841,0.01,False,25,76,2021-05-03,2022-05-02,0.3437211186370284
BAC,DELL,2022-05-20,2022-05-27,long_B_short_A,0.13821857796999526,0.12821857796999525,0.01,True,7,76,2021-05-03,2022-05-02,1.0686732348539958
BAC,DELL,2022-05-31,2022-08-26,short_B_long_A,0.0734903114231121,0.06349031142311211,0.01,True,87,76,2021-05-03,2022-05-02,1.0686732348539958
BAC,DELL,2022-08-30,2022-10-31,long_B_short_A,-0.09172343608218109,-0.10172343608218108,0.01,False,62,76,2021-05-03,2022-05-02,1.0686732348539958
CMS,DTE,2022-08-11,2022-11-21,short_B_long_A,-0.040469222057286966,-0.05046922205728697,0.01,True,102,77,2021-06-01,2022-06-01,1.90029280351139
AEE,DUK,2022-07-11,2022-07-29,short_B_long_A,0.04167849026193636,0.03167849026193636,0.01,True,18,77,2021-06-01,2022-06-01,1.0447493528321306
AEE,DUK,2022-09-29,2022-11-30,long_B_short_A,-0.024820448814829546,-0.03482044881482955,0.01,False,62,77,2021-06-01,2022-06-01,1.0447493528321306
D,PEG,2022-06-23,2022-10-04,long_B_short_A,0.05400412617830225,0.044004126178302246,0.01,True,103,77,2021-06-01,2022-06-01,0.8574238800874365
D,PEG,2022-11-07,2022-11-30,short_B_long_A,-0.09501065367545992,-0.10501065367545992,0.01,False,23,77,2021-06-01,2022-06-01,0.8574238800874365
AEE,ETR,2022-06-06,2022-06-23,short_B_long_A,0.09511678799611364,0.08511678799611365,0.01,True,17,77,2021-06-01,2022-06-01,0.7331652721920747
AEE,ETR,2022-10-05,2022-11-30,short_B_long_A,-0.06618579568135952,-0.07618579568135951,0.01,False,56,77,2021-06-01,2022-06-01,0.7331652721920747
AEE,CMS,2022-06-03,2022-07-29,short_B_long_A,0.04405999445930959,0.03405999445930959,0.01,True,56,77,2021-06-01,2022-06-01,0.8525654309201436
AEE,CMS,2022-10-28,2022-11-30,long_B_short_A,-0.009426891156538234,-0.019426891156538235,0.01,False,33,77,2021-06-01,2022-06-01,0.8525654309201436
EVRG,ES,2022-10-14,2022-11-14,long_B_short_A,0.04624962362395829,0.03624962362395829,0.01,True,31,77,2021-06-01,2022-06-01,1.1726911925666625
EVRG,ES,2022-11-23,2022-11-30,short_B_long_A,0.008030794651106525,-0.001969205348893475,0.01,False,7,77,2021-06-01,2022-06-01,1.1726911925666625
JNJ,WEC,2022-06-01,2022-06-14,short_B_long_A,0.13295187416199428,0.12295187416199428,0.01,True,13,77,2021-06-01,2022-06-01,0.6464075406393425
JNJ,WEC,2022-06-17,2022-06-30,long_B_short_A,0.08293701023780972,0.07293701023780973,0.01,True,13,77,2021-06-01,2022-06-01,0.6464075406393425
JNJ,WEC,2022-07-28,2022-09-30,short_B_long_A,0.1385263030427562,0.1285263030427562,0.01,True,64,77,2021-06-01,2022-06-01,0.6464075406393425
JNJ,WEC,2022-10-11,2022-11-30,long_B_short_A,0.10812217760089579,0.0981221776008958,0.01,False,50,77,2021-06-01,2022-06-01,0.6464075406393425
ETR,SO,2022-06-17,2022-11-01,short_B_long_A,0.057908487317182934,0.04790848731718293,0.01,True,137,77,2021-06-01,2022-06-01,1.3245097900208558
ETR,SO,2022-11-04,2022-11-30,long_B_short_A,-0.027337709835503182,-0.037337709835503184,0.01,False,26,77,2021-06-01,2022-06-01,1.3245097900208558
LNT,JNJ,2022-06-14,2022-07-29,short_B_long_A,0.08871999457785973,0.07871999457785973,0.01,True,45,77,2021-06-01,2022-06-01,2.510327706352627
LNT,JNJ,2022-08-09,2022-09-27,long_B_short_A,0.17906376749897737,0.16906376749897736,0.01,True,49,77,2021-06-01,2022-06-01,2.510327706352627
LNT,JNJ,2022-09-30,2022-11-30,short_B_long_A,0.032972677260575296,0.022972677260575294,0.01,False,61,77,2021-06-01,2022-06-01,2.510327706352627
NDAQ,SPGI,2022-06-01,2022-11-30,long_B_short_A,-2.2162796335626282,-2.226279633562628,0.01,False,182,77,2021-06-01,2022-06-01,6.3714830961008575
BAC,PNC,2022-07-01,2022-07-15,short_B_long_A,0.0335876619301815,0.023587661930181497,0.01,True,14,77,2021-06-01,2022-06-01,3.4000774607299697
BAC,PNC,2022-08-08,2022-08-30,short_B_long_A,0.029854596370050383,0.01985459637005038,0.01,True,22,77,2021-06-01,2022-06-01,3.4000774607299697
BAC,PNC,2022-10-19,2022-11-30,long_B_short_A,-0.2847722429814128,-0.2947722429814128,0.01,False,42,77,2021-06-01,2022-06-01,3.4000774607299697
D,DTE,2022-06-08,2022-11-30,short_B_long_A,-0.18451832179797154,-0.19451832179797154,0.01,False,175,77,2021-06-01,2022-06-01,1.8452464156614519
ITW,PH,2022-08-11,2022-09-02,short_B_long_A,0.014651673603202506,0.004651673603202506,0.01,True,22,77,2021-06-01,2022-06-01,1.22124927438673
ITW,PH,2022-09-26,2022-10-17,long_B_short_A,0.05862790654075383,0.04862790654075383,0.01,True,21,77,2021-06-01,2022-06-01,1.22124927438673
DTE,DUK,2022-06-17,2022-07-01,long_B_short_A,0.04951024171896522,0.039510241718965215,0.01,True,14,77,2021-06-01,2022-06-01,0.6123490057160806
DTE,DUK,2022-09-16,2022-11-23,long_B_short_A,0.010929960370193947,0.0009299603701939472,0.01,True,68,77,2021-06-01,2022-06-01,0.6123490057160806
MDLZ,SJM,2022-06-02,2022-06-09,long_B_short_A,0.1018999544648886,0.0918999544648886,0.01,True,7,77,2021-06-01,2022-06-01,2.357320901421692
MDLZ,SJM,2022-08-23,2022-11-30,short_B_long_A,0.030227075894110007,0.020227075894110005,0.01,False,99,77,2021-06-01,2022-06-01,2.357320901421692
DUK,JNJ,2022-06-16,2022-07-28,short_B_long_A,0.0762717297461571,0.06627172974615711,0.01,True,42,77,2021-06-01,2022-06-01,1.3263742366168403
DUK,JNJ,2022-08-08,2022-09-27,long_B_short_A,0.09498444923641151,0.08498444923641152,0.01,True,50,77,2021-06-01,2022-06-01,1.3263742366168403
DUK,JNJ,2022-09-29,2022-11-30,short_B_long_A,-0.005305970798021614,-0.015305970798021614,0.01,False,62,77,2021-06-01,2022-06-01,1.3263742366168403
CMS,ETR,2022-10-05,2022-11-30,short_B_long_A,-0.09459345886900072,-0.10459345886900072,0.01,False,56,77,2021-06-01,2022-06-01,0.8156120720380777
DUK,WEC,2022-06-27,2022-11-30,short_B_long_A,-0.045753871114642866,-0.05575387111464287,0.01,False,156,77,2021-06-01,2022-06-01,0.9558765935913198
FRT,MCD,2022-06-01,2022-11-30,short_B_long_A,-0.06995845574388082,-0.07995845574388082,0.01,False,182,77,2021-06-01,2022-06-01,1.6172341749452046
BAC,DELL,2022-06-01,2022-08-26,short_B_long_A,0.09507321928854637,0.08507321928854637,0.01,True,86,77,2021-06-01,2022-06-01,1.0884009602874851
BAC,DELL,2022-08-30,2022-11-30,long_B_short_A,0.011395788847080812,0.001395788847080812,0.01,False,92,77,2021-06-01,2022-06-01,1.0884009602874851
AEE,CMS,2022-08-25,2022-12-30,long_B_short_A,-0.02807890528145015,-0.03807890528145015,0.01,False,127,78,2021-07-01,2022-07-01,0.8534646763285247
EVRG,ES,2022-07-18,2022-08-02,long_B_short_A,0.03183380163996016,0.02183380163996016,0.01,True,15,78,2021-07-01,2022-07-01,1.1306412144042077
EVRG,ES,2022-10-11,2022-11-14,long_B_short_A,0.04195326536866315,0.03195326536866315,0.01,True,34,78,2021-07-01,2022-07-01,1.1306412144042077
EVRG,ES,2022-11-23,2022-12-22,short_B_long_A,0.05634460213660242,0.046344602136602416,0.01,True,29,78,2021-07-01,2022-07-01,1.1306412144042077
AEE,ETR,2022-10-05,2022-12-30,short_B_long_A,-0.012711052620114002,-0.022711052620114004,0.01,False,86,78,2021-07-01,2022-07-01,0.7426211264591891
AEP,DTE,2022-09-22,2022-12-30,long_B_short_A,-0.029324214566112075,-0.03932421456611208,0.01,False,99,78,2021-07-01,2022-07-01,1.1286025992475683
CMS,ETR,2022-10-05,2022-12-30,short_B_long_A,-0.008534324077129452,-0.018534324077129453,0.01,False,86,78,2021-07-01,2022-07-01,0.8371928127917738
JNJ,XEL,2022-08-02,2022-09-29,short_B_long_A,0.1805954324240662,0.1705954324240662,0.01,True,58,78,2021-07-01,2022-07-01,0.4683922433172342
JNJ,XEL,2022-10-07,2022-12-30,long_B_short_A,0.12784364284042,0.11784364284042,0.01,False,84,78,2021-07-01,2022-07-01,0.4683922433172342
D,PEG,2022-07-05,2022-10-04,long_B_short_A,0.0396908446376856,0.0296908446376856,0.01,True,91,78,2021-07-01,2022-07-01,0.8212868889023954
D,PEG,2022-11-07,2022-12-30,short_B_long_A,-0.11093699391750267,-0.12093699391750266,0.01,False,53,78,2021-07-01,2022-07-01,0.8212868889023954
EG,MET,2022-07-06,2022-07-28,long_B_short_A,0.01725908240396021,0.007259082403960211,0.01,True,22,78,2021-07-01,2022-07-01,0.2247027901473704
EG,MET,2022-08-01,2022-09-15,short_B_long_A,-0.09890419583218699,-0.10890419583218698,0.01,True,45,78,2021-07-01,2022-07-01,0.2247027901473704
EG,MET,2022-09-21,2022-09-29,short_B_long_A,0.2635782619591184,0.25357826195911837,0.01,True,8,78,2021-07-01,2022-07-01,0.2247027901473704
EG,MET,2022-10-25,2022-10-28,short_B_long_A,-0.0023632782916498674,-0.012363278291649868,0.01,True,3,78,2021-07-01,2022-07-01,0.2247027901473704
EG,MET,2022-11-03,2022-11-10,long_B_short_A,0.03634791752199785,0.026347917521997846,0.01,True,7,78,2021-07-01,2022-07-01,0.2247027901473704
EG,MET,2022-12-06,2022-12-30,long_B_short_A,-0.03499254479665801,-0.04499254479665801,0.01,False,24,78,2021-07-01,2022-07-01,0.2247027901473704
ETR,SO,2022-07-05,2022-10-31,short_B_long_A,0.03505869028019853,0.025058690280198526,0.01,True,118,78,2021-07-01,2022-07-01,1.3286190512702136
ETR,SO,2022-11-04,2022-12-20,long_B_short_A,0.04308461097863675,0.03308461097863675,0.01,True,46,78,2021-07-01,2022-07-01,1.3286190512702136
MDLZ,SJM,2022-08-23,2022-12-30,short_B_long_A,0.006786965123673293,-0.0032130348763267074,0.01,False,129,78,2021-07-01,2022-07-01,2.31119409213961
AEE,DUK,2022-07-11,2022-07-28,short_B_long_A,0.038367015865023696,0.028367015865023694,0.01,True,17,78,2021-07-01,2022-07-01,1.0514734333004314
AEE,DUK,2022-09-29,2022-12-30,long_B_short_A,0.00451514351134584,-0.00548485648865416,0.01,False,92,78,2021-07-01,2022-07-01,1.0514734333004314
APH,MSFT,2022-07-26,2022-12-30,long_B_short_A,-0.8678760613967316,-0.8778760613967316,0.01,False,157,78,2021-07-01,2022-07-01,8.159488519610077
BSX,EMR,2022-08-31,2022-11-11,long_B_short_A,0.08147952126309359,0.07147952126309359,0.01,True,72,78,2021-07-01,2022-07-01,1.69295400438736
BAC,PNC,2022-07-05,2022-07-15,short_B_long_A,0.04391782033741337,0.03391782033741337,0.01,True,10,78,2021-07-01,2022-07-01,3.332287043916249
BAC,PNC,2022-10-19,2022-12-12,long_B_short_A,0.13106618711898446,0.12106618711898447,0.01,True,54,78,2021-07-01,2022-07-01,3.332287043916249
BDX,KDP,2022-07-13,2022-12-22,short_B_long_A,0.07249751456424217,0.062497514564242164,0.01,True,162,78,2021-07-01,2022-07-01,0.1347256624887276
D,L,2022-07-14,2022-07-20,long_B_short_A,0.07398684892467047,0.06398684892467048,0.01,True,6,78,2021-07-01,2022-07-01,0.9558423076999305
D,L,2022-07-28,2022-10-05,long_B_short_A,0.053444207714169495,0.04344420771416949,0.01,True,69,78,2021-07-01,2022-07-01,0.9558423076999305
D,L,2022-10-12,2022-12-30,short_B_long_A,-0.1510943447257298,-0.1610943447257298,0.01,False,79,78,2021-07-01,2022-07-01,0.9558423076999305
ACGL,EG,2022-07-29,2022-09-07,long_B_short_A,-0.09786661692098644,-0.10786661692098644,0.01,True,40,78,2021-07-01,2022-07-01,4.622912264893625
ACGL,EG,2022-09-21,2022-11-03,long_B_short_A,-0.9410757770091824,-0.9510757770091824,0.01,True,43,78,2021-07-01,2022-07-01,4.622912264893625
ACGL,EG,2022-11-09,2022-12-30,long_B_short_A,-0.3788555558777467,-0.38885555587774673,0.01,False,51,78,2021-07-01,2022-07-01,4.622912264893625
BLK,NKE,2022-07-01,2022-12-30,long_B_short_A,0.13218727074477934,0.12218727074477935,0.01,False,182,78,2021-07-01,2022-07-01,0.18805578578190288
AWK,DHR,2022-07-21,2022-10-27,short_B_long_A,0.038887052351985744,0.028887052351985743,0.01,True,98,78,2021-07-01,2022-07-01,1.7933076163316244
GOOGL,GOOG,2023-01-20,2023-01-31,short_B_long_A,0.0024345902888257796,-0.007565409711174221,0.01,False,11,79,2021-08-02,2022-08-01,1.0019958505965354
DUK,XEL,2022-08-04,2023-01-31,short_B_long_A,0.04074749638617714,0.030747496386177138,0.01,False,180,79,2021-08-02,2022-08-01,0.7354423125048488
AEE,CMS,2022-08-25,2023-01-31,long_B_short_A,-0.01015819781679951,-0.020158197816799513,0.01,False,159,79,2021-08-02,2022-08-01,0.8713664781537152
DUK,JNJ,2022-08-08,2022-09-27,long_B_short_A,0.09742154398939601,0.08742154398939601,0.01,True,50,79,2021-08-02,2022-08-01,1.3534521087543439
DUK,JNJ,2022-09-30,2023-01-30,short_B_long_A,0.10541868079784272,0.09541868079784273,0.01,True,122,79,2021-08-02,2022-08-01,1.3534521087543439
D,DTE,2022-08-11,2023-01-31,short_B_long_A,-0.1458520843557574,-0.1558520843557574,0.01,False,173,79,2021-08-02,2022-08-01,1.8810456003352392
JNJ,XEL,2022-08-02,2022-09-29,short_B_long_A,0.18439048820485623,0.17439048820485623,0.01,True,58,79,2021-08-02,2022-08-01,0.4605448205228445
JNJ,XEL,2022-10-07,2023-01-09,long_B_short_A,0.16325524635106717,0.15325524635106716,0.01,True,94,79,2021-08-02,2022-08-01,0.4605448205228445
JNJ,XEL,2023-01-30,2023-01-31,short_B_long_A,-0.012597655730710443,-0.022597655730710445,0.01,False,1,79,2021-08-02,2022-08-01,0.4605448205228445
AVY,FTV,2022-10-26,2022-11-29,short_B_long_A,-0.021251640639492364,-0.031251640639492366,0.01,True,34,79,2021-08-02,2022-08-01,0.27561979275215875
AVY,FTV,2022-12-12,2023-01-04,short_B_long_A,0.13858401834008158,0.12858401834008157,0.01,True,23,79,2021-08-02,2022-08-01,0.27561979275215875
ITW,PH,2022-08-11,2022-09-06,short_B_long_A,0.01927511530390777,0.00927511530390777,0.01,True,26,79,2021-08-02,2022-08-01,1.233716723587733
ITW,PH,2022-09-26,2022-10-05,long_B_short_A,0.051123757325206444,0.04112375732520644,0.01,True,9,79,2021-08-02,2022-08-01,1.233716723587733
L,TRV,2022-08-11,2023-01-31,short_B_long_A,0.011767381497009885,0.0017673814970098848,0.01,False,173,79,2021-08-02,2022-08-01,2.4205198039138627
GL,KDP,2022-08-01,2022-09-15,short_B_long_A,0.2023836913443494,0.19238369134434938,0.01,True,45,79,2021-08-02,2022-08-01,0.24638975220487425
GL,KDP,2022-10-07,2023-01-31,long_B_short_A,-0.06305921506811281,-0.0730592150681128,0.01,False,116,79,2021-08-02,2022-08-01,0.24638975220487425
MDLZ,SJM,2022-08-23,2023-01-31,short_B_long_A,0.004633003030854878,-0.005366996969145122,0.01,False,161,79,2021-08-02,2022-08-01,2.2948379352008845
COO,SYK,2022-09-09,2023-01-31,short_B_long_A,0.053262109476570244,0.04326210947657024,0.01,False,144,79,2021-08-02,2022-08-01,1.99095360698571
ETN,EME,2022-08-16,2023-01-31,short_B_long_A,-0.2771085209039424,-0.2871085209039424,0.01,False,168,79,2021-08-02,2022-08-01,0.6252709293988061
