pair,entry_date,exit_date,return_before_cost,direction,converged,days_open,window_id,transaction_cost,return_after_cost
"('MRSH', 'RSG')",2022-08-22,2022-10-28,0.0631665428803505,long_A_short_B,True,67,76,0.01,0.053166542880350505
"('DUK', 'JNJ')",2022-06-17,2022-07-01,0.06126508296661748,long_A_short_B,True,14,76,0.01,0.05126508296661748
"('DUK', 'JNJ')",2022-08-02,2022-09-27,0.0550785343305088,short_A_long_B,True,56,76,0.01,0.0450785343305088
"('DUK', 'JNJ')",2022-09-29,2022-10-31,-0.07756447305769831,long_A_short_B,False,32,76,0.01,-0.08756447305769831
"('CMS', 'DTE')",2022-06-03,2022-07-11,0.029626879470421308,short_A_long_B,True,38,76,0.01,0.019626879470421306
"('CMS', 'DTE')",2022-09-27,2022-10-31,0.002686645813727462,long_A_short_B,False,34,76,0.01,-0.007313354186272538
"('L', 'MET')",2022-05-13,2022-06-09,0.0648994327568082,short_A_long_B,True,27,76,0.01,0.054899432756808204
"('L', 'MET')",2022-08-01,2022-10-31,-0.14764093049498062,long_A_short_B,False,91,76,0.01,-0.15764093049498062
"('CMS', 'DTE')",2022-08-09,2022-11-30,0.015106781250558421,long_A_short_B,False,113,77,0.01,0.005106781250558421
"('AEE', 'DUK')",2022-09-09,2022-11-30,-0.015336440366476745,short_A_long_B,False,82,77,0.01,-0.025336440366476747
"('AEE', 'D')",2022-10-06,2022-11-30,-0.2064570012008189,short_A_long_B,False,55,77,0.01,-0.2164570012008189
"('AVB', 'UDR')",2022-08-25,2022-11-07,0.034418403801900976,short_A_long_B,True,74,77,0.01,0.024418403801900974
"('AVB', 'UDR')",2022-11-11,2022-11-30,0.012708714017369616,long_A_short_B,False,19,77,0.01,0.0027087140173696154
"('D', 'PEG')",2022-07-13,2022-08-11,0.0538689820234417,short_A_long_B,True,29,77,0.01,0.0438689820234417
"('D', 'PEG')",2022-09-02,2022-09-08,0.057559153478266456,short_A_long_B,True,6,77,0.01,0.047559153478266454
"('D', 'PEG')",2022-10-06,2022-10-31,0.07120730280385346,long_A_short_B,True,25,77,0.01,0.061207302803853454
"('D', 'PEG')",2022-11-04,2022-11-30,-0.13562580224381937,long_A_short_B,False,26,77,0.01,-0.14562580224381938
"('AEE', 'ETR')",2022-11-03,2022-11-30,0.02680247538325986,long_A_short_B,False,27,77,0.01,0.01680247538325986
"('AEP', 'SO')",2022-07-28,2022-11-02,0.04874900956581674,long_A_short_B,True,97,77,0.01,0.038749009565816735
"('AEP', 'SO')",2022-11-23,2022-11-30,0.001733541232658009,short_A_long_B,False,7,77,0.01,-0.008266458767341991
"('AEE', 'CMS')",2022-08-25,2022-11-30,-0.049182909330930724,short_A_long_B,False,97,77,0.01,-0.059182909330930726
"('EVRG', 'ES')",2022-10-21,2022-11-14,0.08253333568959254,short_A_long_B,True,24,77,0.01,0.07253333568959254
"('EVRG', 'ES')",2022-11-23,2022-11-30,0.00681232189338421,long_A_short_B,False,7,77,0.01,-0.00318767810661579
"('JNJ', 'WEC')",2022-06-13,2022-07-28,0.057784820521804114,short_A_long_B,True,45,77,0.01,0.04778482052180411
"('JNJ', 'WEC')",2022-08-09,2022-09-26,0.04990361281878175,long_A_short_B,True,48,77,0.01,0.03990361281878175
"('JNJ', 'WEC')",2022-09-29,2022-11-30,-0.00024190263215051466,short_A_long_B,False,62,77,0.01,-0.010241902632150515
"('AEE', 'PEG')",2022-07-22,2022-09-12,0.056170758229865614,short_A_long_B,True,52,77,0.01,0.04617075822986561
"('AEE', 'PEG')",2022-11-15,2022-11-30,-0.010491776501335703,short_A_long_B,False,15,77,0.01,-0.020491776501335705
"('CMS', 'WEC')",2022-10-20,2022-11-30,-0.029017662576843017,long_A_short_B,False,41,77,0.01,-0.03901766257684302
"('D', 'DUK')",2022-11-07,2022-11-30,-0.12379542900595897,long_A_short_B,False,23,77,0.01,-0.13379542900595898
"('ETR', 'SO')",2022-07-26,2022-10-10,0.04833052553521011,long_A_short_B,True,76,77,0.01,0.03833052553521011
"('ETR', 'SO')",2022-11-02,2022-11-30,-0.0249609609742083,short_A_long_B,False,28,77,0.01,-0.034960960974208304
"('LNT', 'JNJ')",2022-06-13,2022-08-04,0.0677912246739254,long_A_short_B,True,52,77,0.01,0.0577912246739254
"('LNT', 'JNJ')",2022-08-12,2022-09-26,0.09313298518767954,short_A_long_B,True,45,77,0.01,0.08313298518767955
"('LNT', 'JNJ')",2022-09-29,2022-11-30,-0.04782885271627646,long_A_short_B,False,62,77,0.01,-0.05782885271627646
"('NDAQ', 'SPGI')",2022-07-21,2022-11-30,-0.20401575128626337,short_A_long_B,False,132,77,0.01,-0.21401575128626338
"('BAC', 'PNC')",2022-06-24,2022-08-30,0.06758522336165451,long_A_short_B,True,67,77,0.01,0.05758522336165451
"('BAC', 'PNC')",2022-10-20,2022-11-30,0.013900253607379787,short_A_long_B,False,41,77,0.01,0.0039002536073797864
"('PEP', 'PG')",2022-07-21,2022-11-30,-0.04116201064092473,short_A_long_B,False,132,77,0.01,-0.05116201064092473
"('CMS', 'DTE')",2022-08-11,2022-11-21,0.029030436837952034,long_A_short_B,True,102,78,0.01,0.019030436837952032
"('AVB', 'UDR')",2022-07-28,2022-11-09,0.03028700300957443,short_A_long_B,True,104,78,0.01,0.02028700300957443
"('DUK', 'WEC')",2022-10-31,2022-12-21,0.05760771812809917,long_A_short_B,True,51,78,0.01,0.04760771812809917
"('AEE', 'CMS')",2022-10-10,2022-12-30,-0.0007379077239284548,short_A_long_B,False,81,78,0.01,-0.010737907723928455
"('DHI', 'LEN')",2022-08-02,2022-09-15,0.04139422008576277,long_A_short_B,True,44,78,0.01,0.031394220085762765
"('DHI', 'LEN')",2022-12-01,2022-12-30,-0.0016002028893380427,short_A_long_B,False,29,78,0.01,-0.011600202889338043
"('AEE', 'PEG')",2022-11-21,2022-12-30,0.03687108407351536,short_A_long_B,False,39,78,0.01,0.026871084073515357
"('EVRG', 'ES')",2022-10-21,2022-11-11,0.054619343156649514,short_A_long_B,True,21,78,0.01,0.04461934315664951
"('EVRG', 'ES')",2022-11-21,2022-12-30,0.026974945296408537,long_A_short_B,False,39,78,0.01,0.016974945296408535
"('AEE', 'ETR')",2022-10-21,2022-12-30,0.04306384208937408,long_A_short_B,False,70,78,0.01,0.03306384208937408
"('CMS', 'D')",2022-11-07,2022-12-30,-0.13348090150230152,short_A_long_B,False,53,78,0.01,-0.14348090150230153
"('AEP', 'DTE')",2022-10-11,2022-12-30,-0.014709937011324614,short_A_long_B,False,80,78,0.01,-0.024709937011324616
"('AVB', 'EQR')",2022-09-09,2022-11-07,0.024624757704804545,short_A_long_B,True,59,78,0.01,0.014624757704804545
"('AEP', 'CMS')",2022-08-12,2022-12-30,-0.007114599119829923,short_A_long_B,False,140,78,0.01,-0.017114599119829925
"('CMS', 'ETR')",2022-08-15,2022-12-30,-0.02224899137684433,long_A_short_B,False,137,78,0.01,-0.03224899137684433
"('D', 'DUK')",2022-11-07,2022-12-30,-0.14321339601649363,long_A_short_B,False,53,78,0.01,-0.15321339601649364
"('AEE', 'DTE')",2022-11-21,2022-12-30,0.016603495740581398,short_A_long_B,False,39,78,0.01,0.0066034957405813974
"('JNJ', 'XEL')",2022-08-04,2022-09-29,0.08182997366896616,long_A_short_B,True,56,78,0.01,0.07182997366896617
"('JNJ', 'XEL')",2022-10-07,2022-12-30,0.06947235582136835,short_A_long_B,False,84,78,0.01,0.059472355821368346
"('D', 'PEG')",2022-10-04,2022-12-30,-0.16662111630095344,long_A_short_B,False,87,78,0.01,-0.17662111630095345
"('CMS', 'WEC')",2022-10-20,2022-12-30,0.07667789414601422,long_A_short_B,True,71,78,0.01,0.06667789414601423
"('MLM', 'VMC')",2022-11-02,2022-12-30,-0.028656670913755455,long_A_short_B,False,58,78,0.01,-0.03865667091375546
"('EG', 'MET')",2022-07-28,2022-11-03,0.09820797159996175,long_A_short_B,True,98,78,0.01,0.08820797159996176
"('EG', 'MET')",2022-11-11,2022-12-06,0.08583922564226665,long_A_short_B,True,25,78,0.01,0.07583922564226665
"('GOOGL', 'GOOG')",2023-01-20,2023-01-31,0.002422752959737151,long_A_short_B,False,11,79,0.01,-0.007577247040262849
"('CMS', 'DTE')",2022-09-15,2022-11-21,0.0382037919621977,long_A_short_B,True,67,79,0.01,0.028203791962197695
"('CMS', 'DTE')",2023-01-25,2023-01-31,0.00936620324741444,short_A_long_B,False,6,79,0.01,-0.0006337967525855605
"('DUK', 'XEL')",2022-09-01,2023-01-19,0.038533818066187164,long_A_short_B,True,140,79,0.01,0.028533818066187162
"('AEE', 'CMS')",2022-10-13,2023-01-31,0.035380127942240325,short_A_long_B,False,110,79,0.01,0.025380127942240323
"('AEP', 'DTE')",2022-10-11,2023-01-31,-0.013935842802637488,short_A_long_B,False,112,79,0.01,-0.02393584280263749
"('ESS', 'UDR')",2022-10-28,2023-01-31,-0.05923944031530559,long_A_short_B,False,95,79,0.01,-0.06923944031530559
"('EVRG', 'ES')",2022-10-21,2022-11-11,0.054619343156649514,short_A_long_B,True,21,79,0.01,0.04461934315664951
"('EVRG', 'ES')",2022-11-21,2023-01-25,0.06160404430800437,long_A_short_B,True,65,79,0.01,0.05160404430800437
"('DHI', 'LEN')",2022-11-09,2023-01-31,-0.0030893370924329755,short_A_long_B,False,83,79,0.01,-0.013089337092432976
"('WEC', 'XEL')",2022-09-16,2022-10-07,0.03390007073127543,long_A_short_B,True,21,79,0.01,0.02390007073127543
"('WEC', 'XEL')",2022-12-19,2023-01-31,-0.0003779810106465664,long_A_short_B,False,43,79,0.01,-0.010377981010646567
"('DUK', 'JNJ')",2022-08-12,2022-09-22,0.06259972995890883,short_A_long_B,True,41,79,0.01,0.05259972995890883
"('DUK', 'JNJ')",2022-09-27,2023-01-31,0.05562959378228871,long_A_short_B,False,126,79,0.01,0.04562959378228871
"('AVB', 'MAA')",2022-08-25,2022-10-27,0.056459737074845306,short_A_long_B,True,63,79,0.01,0.046459737074845305
"('AVB', 'MAA')",2022-11-07,2023-01-31,-0.0033154844860774357,long_A_short_B,False,85,79,0.01,-0.013315484486077436
"('CMS', 'D')",2022-11-07,2023-01-31,-0.0937401005533085,short_A_long_B,False,85,79,0.01,-0.1037401005533085
"('LNT', 'ES')",2023-01-05,2023-01-31,0.023486611213446418,long_A_short_B,False,26,79,0.01,0.013486611213446418
"('AEP', 'CMS')",2022-09-02,2023-01-31,0.010625762538916894,short_A_long_B,False,151,79,0.01,0.0006257625389168939
"('LNT', 'EVRG')",2022-10-27,2022-11-10,0.0750986422957618,long_A_short_B,True,14,79,0.01,0.0650986422957618
"('LNT', 'EVRG')",2022-11-21,2022-12-08,0.05929442125929807,short_A_long_B,True,17,79,0.01,0.04929442125929807
"('LNT', 'EVRG')",2023-01-06,2023-01-20,0.05296783209184519,long_A_short_B,True,14,79,0.01,0.04296783209184519
"('AEE', 'D')",2022-10-06,2023-01-31,-0.13386318067045566,short_A_long_B,False,117,79,0.01,-0.14386318067045567
"('AEE', 'PEG')",2022-11-25,2023-01-05,0.06651230633816263,short_A_long_B,True,41,79,0.01,0.05651230633816263
"('AEE', 'DTE')",2022-11-21,2023-01-31,0.03004434503902198,short_A_long_B,False,71,79,0.01,0.020044345039021978
"('CL', 'MDLZ')",2022-11-02,2023-01-31,-0.02113361003720371,long_A_short_B,False,90,79,0.01,-0.03113361003720371
"('GOOGL', 'GOOG')",2022-10-26,2022-12-19,0.008568751838688327,short_A_long_B,True,54,80,0.01,-0.0014312481613116736
"('GOOGL', 'GOOG')",2023-01-23,2023-02-03,0.010384562766906136,long_A_short_B,True,11,80,0.01,0.00038456276690613557
"('AEE', 'DUK')",2023-01-05,2023-02-17,0.041306051972087254,long_A_short_B,True,43,80,0.01,0.03130605197208725
"('CMS', 'XEL')",2022-11-01,2023-01-03,0.050486104998796355,long_A_short_B,True,63,80,0.01,0.04048610499879635
"('AEE', 'CMS')",2022-10-31,2023-01-05,0.05608186511163793,short_A_long_B,True,66,80,0.01,0.04608186511163793
"('CMS', 'DUK')",2022-12-05,2023-02-28,0.03138390832636473,long_A_short_B,False,85,80,0.01,0.021383908326364727
"('ETR', 'XEL')",2022-10-06,2023-01-04,0.07699260601199032,short_A_long_B,True,90,80,0.01,0.06699260601199032
"('ETR', 'XEL')",2023-01-10,2023-01-18,0.045157135947987426,long_A_short_B,True,8,80,0.01,0.035157135947987424
"('ETR', 'XEL')",2023-02-16,2023-02-28,0.009881157298705423,short_A_long_B,False,12,80,0.01,-0.00011884270129457718
"('WEC', 'XEL')",2022-12-29,2023-02-28,0.028548461079786924,long_A_short_B,False,61,80,0.01,0.018548461079786922
"('CMS', 'DTE')",2022-11-21,2023-02-28,-0.010296649590350038,short_A_long_B,False,99,80,0.01,-0.02029664959035004
"('EVRG', 'ES')",2022-10-27,2022-11-11,0.059256771060275826,short_A_long_B,True,15,80,0.01,0.049256771060275824
"('EVRG', 'ES')",2022-11-14,2023-01-25,0.055642107949511965,long_A_short_B,True,72,80,0.01,0.04564210794951196
"('MLM', 'VMC')",2022-11-02,2023-02-28,0.003611455043352363,long_A_short_B,False,118,80,0.01,-0.006388544956647637
"('AEE', 'ETR')",2022-10-07,2023-01-03,0.06872963815695421,long_A_short_B,True,88,80,0.01,0.05872963815695421
"('AEE', 'ETR')",2023-01-11,2023-02-01,0.04060741986096661,short_A_long_B,True,21,80,0.01,0.030607419860966607
"('CMS', 'D')",2022-11-07,2023-02-28,-0.15650873316037806,short_A_long_B,False,113,80,0.01,-0.16650873316037806
"('CMS', 'ETR')",2022-10-05,2023-01-03,0.04697562394320087,long_A_short_B,True,90,80,0.01,0.03697562394320087
"('CMS', 'ETR')",2023-01-05,2023-01-18,0.0690435605124955,short_A_long_B,True,13,80,0.01,0.05904356051249549
"('CMS', 'ETR')",2023-02-23,2023-02-28,0.01948831930002526,long_A_short_B,False,5,80,0.01,0.009488319300025258
"('LNT', 'EVRG')",2022-10-27,2022-11-09,0.0579863369194249,long_A_short_B,True,13,80,0.01,0.047986336919424895
"('LNT', 'EVRG')",2022-11-14,2022-12-09,0.06036257575584392,short_A_long_B,True,25,80,0.01,0.050362575755843915
"('CMS', 'WEC')",2022-11-22,2022-12-12,0.05349062778597902,long_A_short_B,True,20,80,0.01,0.043490627785979015
"('CMS', 'WEC')",2023-01-04,2023-02-28,0.023474152201278353,short_A_long_B,False,55,80,0.01,0.013474152201278353
"('AEP', 'DTE')",2022-11-21,2023-02-28,0.02557150339914438,short_A_long_B,False,99,80,0.01,0.01557150339914438
"('AEE', 'D')",2022-10-06,2023-02-28,-0.20367167052689938,short_A_long_B,False,145,80,0.01,-0.2136716705268994
"('GOOGL', 'GOOG')",2022-10-26,2022-12-19,0.008568751838688327,short_A_long_B,True,54,81,0.01,-0.0014312481613116736
"('GOOGL', 'GOOG')",2023-01-20,2023-02-03,0.009134743195062356,long_A_short_B,True,14,81,0.01,-0.0008652568049376443
"('NWSA', 'NWS')",2023-02-17,2023-03-31,0.003100706864883729,short_A_long_B,False,42,81,0.01,-0.006899293135116271
"('AVB', 'EQR')",2023-03-13,2023-03-31,0.016726223586792655,short_A_long_B,False,18,81,0.01,0.006726223586792654
"('WEC', 'XEL')",2022-12-21,2023-03-14,0.03888054532900187,long_A_short_B,True,83,81,0.01,0.028880545329001868
"('AEE', 'CMS')",2022-11-22,2023-01-04,0.04645565322089151,short_A_long_B,True,43,81,0.01,0.03645565322089151
"('CMS', 'DTE')",2022-11-21,2023-03-31,-0.04363067437911261,short_A_long_B,False,130,81,0.01,-0.05363067437911261
"('CMS', 'D')",2022-11-07,2023-03-31,-0.1836655955993841,short_A_long_B,False,144,81,0.01,-0.19366559559938412
"('AEE', 'D')",2022-11-07,2023-03-31,-0.17250043408449323,short_A_long_B,False,144,81,0.01,-0.18250043408449323
"('MCO', 'SPGI')",2022-11-01,2023-03-31,-0.0674182898303457,short_A_long_B,False,150,81,0.01,-0.0774182898303457
"('EVRG', 'ES')",2022-10-20,2022-11-14,0.07672824427870428,short_A_long_B,True,25,81,0.01,0.06672824427870429
"('EVRG', 'ES')",2022-11-23,2023-01-06,0.05871131055796819,long_A_short_B,True,44,81,0.01,0.048711310557968186
"('EVRG', 'ES')",2023-03-08,2023-03-31,0.005125021005972341,short_A_long_B,False,23,81,0.01,-0.004874978994027659
"('MLM', 'VMC')",2022-11-03,2023-03-27,0.04107423713020408,long_A_short_B,True,144,81,0.01,0.03107423713020408
"('DTE', 'XEL')",2022-11-02,2023-03-31,-0.044666443299434366,long_A_short_B,False,149,81,0.01,-0.05466644329943437
"('ETR', 'XEL')",2022-10-06,2023-01-03,0.06800726072595675,short_A_long_B,True,89,81,0.01,0.05800726072595675
"('ETR', 'XEL')",2023-01-05,2023-01-27,0.06041509901859299,long_A_short_B,True,22,81,0.01,0.050415099018592986
"('ETR', 'XEL')",2023-02-24,2023-03-13,0.043131028804361926,short_A_long_B,True,17,81,0.01,0.033131028804361924
"('LNT', 'EVRG')",2022-10-27,2022-11-09,0.0579863369194249,long_A_short_B,True,13,81,0.01,0.047986336919424895
"('LNT', 'EVRG')",2022-11-18,2022-12-08,0.053318020505706665,short_A_long_B,True,20,81,0.01,0.04331802050570666
"('LNT', 'EVRG')",2023-01-06,2023-01-19,0.046702888546772625,long_A_short_B,True,13,81,0.01,0.03670288854677262
"('PNC', 'TFC')",2022-10-18,2023-01-18,0.0845798327378916,short_A_long_B,True,92,81,0.01,0.07457983273789161
"('PNC', 'TFC')",2023-01-19,2023-03-10,0.10386132694912054,long_A_short_B,True,50,81,0.01,0.09386132694912054
"('PNC', 'TFC')",2023-03-13,2023-03-31,0.08045071408339122,short_A_long_B,False,18,81,0.01,0.07045071408339122
"('LNT', 'ES')",2022-11-09,2022-12-01,0.0790867960958399,short_A_long_B,True,22,81,0.01,0.06908679609583991
"('LNT', 'ES')",2023-01-10,2023-01-24,0.05184196159033483,long_A_short_B,True,14,81,0.01,0.04184196159033483
"('CMS', 'XEL')",2022-11-01,2023-01-04,0.05715052027359202,long_A_short_B,True,64,81,0.01,0.04715052027359202
"('AEE', 'WEC')",2022-12-23,2023-03-31,0.028865252780511108,short_A_long_B,False,98,81,0.01,0.018865252780511106
"('DUK', 'EVRG')",2022-11-14,2023-03-31,0.055141685207283686,short_A_long_B,False,137,81,0.01,0.045141685207283684
"('GOOGL', 'GOOG')",2022-12-16,2023-04-28,-0.0018322805469359604,long_A_short_B,False,133,82,0.01,-0.01183228054693596
"('AVB', 'EQR')",2022-11-07,2023-01-10,0.02963800251590676,long_A_short_B,True,64,82,0.01,0.019638002515906756
"('AVB', 'EQR')",2023-04-27,2023-04-28,0.00798608694158931,short_A_long_B,False,1,82,0.01,-0.0020139130584106903
"('RSG', 'WM')",2022-12-07,2023-02-16,0.040808398180744,long_A_short_B,True,71,82,0.01,0.030808398180743997
"('RSG', 'WM')",2023-02-28,2023-03-30,0.03773636027787619,short_A_long_B,True,30,82,0.01,0.02773636027787619
"('MLM', 'VMC')",2022-11-03,2023-03-08,0.03666441274897192,long_A_short_B,True,125,82,0.01,0.026664412748971918
"('WEC', 'XEL')",2022-12-28,2023-02-24,0.0329243637633585,long_A_short_B,True,58,82,0.01,0.022924363763358498
"('AVB', 'UDR')",2022-11-09,2023-04-28,0.03440307323039837,long_A_short_B,False,170,82,0.01,0.02440307323039837
"('MAA', 'UDR')",2023-02-14,2023-04-28,-0.026700872411600796,long_A_short_B,False,73,82,0.01,-0.0367008724116008
"('CFG', 'KEY')",2022-11-10,2022-12-06,0.057430259830571484,long_A_short_B,True,26,82,0.01,0.04743025983057148
"('CFG', 'KEY')",2023-01-18,2023-02-01,0.07055207805903319,short_A_long_B,True,14,82,0.01,0.06055207805903318
"('CFG', 'KEY')",2023-03-13,2023-04-28,-0.020006386596047254,short_A_long_B,False,46,82,0.01,-0.030006386596047256
"('CMS', 'DTE')",2022-11-21,2023-04-28,-0.032561087429311186,short_A_long_B,False,158,82,0.01,-0.04256108742931119
"('EIX', 'EVRG')",2022-11-04,2022-11-11,0.06550817732564396,long_A_short_B,True,7,82,0.01,0.055508177325643955
"('EIX', 'EVRG')",2022-11-14,2023-04-28,-0.15132854456469835,short_A_long_B,False,165,82,0.01,-0.16132854456469836
"('ETR', 'XEL')",2023-01-03,2023-02-24,0.05418446113981967,long_A_short_B,True,52,82,0.01,0.04418446113981967
"('ETR', 'XEL')",2023-03-15,2023-04-28,-0.014933139963361874,long_A_short_B,False,44,82,0.01,-0.024933139963361876
"('AVB', 'MAA')",2022-11-08,2023-03-07,0.07193428147472536,long_A_short_B,True,119,82,0.01,0.06193428147472536
"('AVB', 'MAA')",2023-04-27,2023-04-28,0.0010779559805025318,short_A_long_B,False,1,82,0.01,-0.008922044019497468
"('EVRG', 'ES')",2022-11-11,2023-03-09,0.04378932219793463,long_A_short_B,True,118,82,0.01,0.03378932219793463
"('CMS', 'XEL')",2023-01-03,2023-04-12,0.05007526515782246,short_A_long_B,True,99,82,0.01,0.040075265157822455
"('ETR', 'WEC')",2023-01-09,2023-02-16,0.05172889225787758,long_A_short_B,True,38,82,0.01,0.04172889225787758
"('ETR', 'WEC')",2023-03-13,2023-04-28,0.0013007159049525097,long_A_short_B,False,46,82,0.01,-0.00869928409504749
"('LNT', 'EVRG')",2022-11-11,2023-01-05,0.06795767838096811,short_A_long_B,True,55,82,0.01,0.05795767838096811
"('AEE', 'D')",2022-11-07,2023-04-28,-0.18480286199295526,short_A_long_B,False,172,82,0.01,-0.19480286199295527
"('FITB', 'KEY')",2022-11-10,2023-01-19,0.08145304437500533,long_A_short_B,True,70,82,0.01,0.07145304437500534
"('FITB', 'KEY')",2023-01-31,2023-02-23,0.048623708371080876,long_A_short_B,True,23,82,0.01,0.038623708371080874
"('FITB', 'KEY')",2023-03-13,2023-04-28,-0.020976020552427976,short_A_long_B,False,46,82,0.01,-0.03097602055242798
"('GOOGL', 'GOOG')",2023-01-06,2023-02-14,0.007020750723366609,long_A_short_B,True,39,83,0.01,-0.0029792492766333913
"('GOOGL', 'GOOG')",2023-03-17,2023-03-31,0.005733320436283718,long_A_short_B,True,14,83,0.01,-0.004266679563716283
"('GOOGL', 'GOOG')",2023-04-28,2023-05-11,0.005781541622913888,long_A_short_B,True,13,83,0.01,-0.004218458377086112
"('GOOGL', 'GOOG')",2023-05-30,2023-05-31,0.0037204632664983306,long_A_short_B,False,1,83,0.01,-0.00627953673350167
"('AVB', 'EQR')",2023-01-09,2023-05-31,-0.031752923988651816,short_A_long_B,False,142,83,0.01,-0.04175292398865182
"('AEE', 'DUK')",2023-01-05,2023-03-16,0.05726435228979032,long_A_short_B,True,70,83,0.01,0.04726435228979032
"('AEE', 'DUK')",2023-04-14,2023-05-15,0.04587139261004092,short_A_long_B,True,31,83,0.01,0.035871392610040916
"('CSX', 'NSC')",2023-02-16,2023-05-31,-0.08182938084860392,short_A_long_B,False,104,83,0.01,-0.09182938084860391
"('RSG', 'WM')",2023-01-06,2023-02-16,0.057967979415120885,long_A_short_B,True,41,83,0.01,0.04796797941512088
"('RSG', 'WM')",2023-02-21,2023-03-31,0.03328257848680183,short_A_long_B,True,38,83,0.01,0.023282578486801826
"('RSG', 'WM')",2023-04-28,2023-05-31,-0.004197269721548547,short_A_long_B,False,33,83,0.01,-0.014197269721548547
"('AME', 'ETN')",2023-01-19,2023-02-08,0.06935208807651194,short_A_long_B,True,20,83,0.01,0.05935208807651194
"('AME', 'ETN')",2023-02-13,2023-05-31,-0.022688467513961807,long_A_short_B,False,107,83,0.01,-0.03268846751396181
"('ETN', 'ITW')",2023-01-19,2023-02-10,0.059694629656134035,long_A_short_B,True,22,83,0.01,0.04969462965613403
"('ETN', 'ITW')",2023-04-06,2023-05-02,0.07941935984923942,long_A_short_B,True,26,83,0.01,0.06941935984923943
"('ETN', 'ITW')",2023-05-18,2023-05-31,-0.04661297408716236,short_A_long_B,False,13,83,0.01,-0.056612974087162364
"('EVRG', 'ES')",2022-12-08,2023-05-31,-0.11308940489011743,short_A_long_B,False,174,83,0.01,-0.12308940489011742
"('CMS', 'DUK')",2023-03-13,2023-05-31,-0.023738395043017446,short_A_long_B,False,79,83,0.01,-0.03373839504301745
"('MAA', 'UDR')",2023-02-14,2023-05-31,-0.028952723628488775,long_A_short_B,False,106,83,0.01,-0.038952723628488777
"('MCO', 'SPGI')",2023-03-09,2023-05-31,0.026441398469118305,short_A_long_B,False,83,83,0.01,0.016441398469118303
"('NTRS', 'USB')",2023-01-25,2023-03-09,0.06801560663285877,long_A_short_B,True,43,83,0.01,0.05801560663285877
"('NTRS', 'USB')",2023-03-13,2023-05-31,-0.04556168718139009,short_A_long_B,False,79,83,0.01,-0.05556168718139009
"('WEC', 'XEL')",2022-12-29,2023-03-07,0.044275670600306016,long_A_short_B,True,68,83,0.01,0.034275670600306014
"('APH', 'ETN')",2023-02-10,2023-04-06,0.05613266263497918,long_A_short_B,True,55,83,0.01,0.04613266263497918
"('APH', 'ETN')",2023-04-25,2023-05-31,-0.07176675435795232,long_A_short_B,False,36,83,0.01,-0.08176675435795232
"('LNT', 'ES')",2023-03-17,2023-05-31,-0.0555835856389999,short_A_long_B,False,75,83,0.01,-0.0655835856389999
"('ETR', 'WEC')",2023-01-05,2023-05-31,0.005674844290129433,long_A_short_B,False,146,83,0.01,-0.0043251557098705675
"('CFG', 'KEY')",2023-01-18,2023-02-01,0.07055207805903319,short_A_long_B,True,14,83,0.01,0.06055207805903318
"('CFG', 'KEY')",2023-03-13,2023-05-31,-0.01582346780372934,short_A_long_B,False,79,83,0.01,-0.025823467803729343
"('GOOGL', 'GOOG')",2023-01-20,2023-02-03,0.009134743195062356,long_A_short_B,True,14,84,0.01,-0.0008652568049376443
"('GOOGL', 'GOOG')",2023-02-15,2023-03-16,0.006018776315827701,short_A_long_B,True,29,84,0.01,-0.003981223684172299
"('NWSA', 'NWS')",2023-01-12,2023-01-27,0.01026219187133881,long_A_short_B,True,15,84,0.01,0.0002621918713388103
"('CMS', 'DUK')",2023-03-15,2023-06-30,-0.024195382966143875,short_A_long_B,False,107,84,0.01,-0.03419538296614388
"('RSG', 'WM')",2023-02-16,2023-06-30,-0.037331391577503314,short_A_long_B,False,134,84,0.01,-0.047331391577503316
"('AVB', 'EQR')",2023-01-27,2023-02-13,0.023044810657987913,short_A_long_B,True,17,84,0.01,0.013044810657987913
"('AVB', 'EQR')",2023-03-08,2023-06-30,-0.021446916981874953,short_A_long_B,False,114,84,0.01,-0.031446916981874955
"('MCO', 'SPGI')",2023-01-13,2023-06-30,-0.011363213288740237,short_A_long_B,False,168,84,0.01,-0.02136321328874024
"('AME', 'ETN')",2023-02-08,2023-06-30,-0.08230948698397844,long_A_short_B,False,142,84,0.01,-0.09230948698397844
"('DHI', 'LEN')",2023-01-30,2023-05-23,0.038988730584781583,long_A_short_B,True,113,84,0.01,0.02898873058478158
"('NVR', 'PHM')",2023-01-31,2023-06-30,-0.1672749332694854,long_A_short_B,False,150,84,0.01,-0.1772749332694854
"('AEP', 'CNP')",2023-01-13,2023-06-30,-0.039101692021934364,long_A_short_B,False,168,84,0.01,-0.049101692021934366
"('WEC', 'XEL')",2023-02-24,2023-06-30,-0.017263483339387542,short_A_long_B,False,126,84,0.01,-0.027263483339387544
"('APH', 'CDW')",2023-01-17,2023-04-19,0.12326887518491514,long_A_short_B,True,92,84,0.01,0.11326887518491514
"('APH', 'CDW')",2023-04-20,2023-06-30,0.014368011897747612,short_A_long_B,False,71,84,0.01,0.004368011897747612
"('AVB', 'UDR')",2023-02-07,2023-04-13,0.03015220641219374,long_A_short_B,True,65,84,0.01,0.020152206412193736
"('AVB', 'UDR')",2023-04-28,2023-06-30,-0.019257851051613484,short_A_long_B,False,63,84,0.01,-0.029257851051613486
